key,mol_id,en_id
CHEMBL1201407::en4_A11:R;A12:S;A22:S;A25:S,CHEMBL1201407,4
CHEMBL1201746::en0_A3:R;A24:R,CHEMBL1201746,0
CHEMBL1201746::en1_A3:S;A24:R,CHEMBL1201746,1
CHEMBL1201746::en2_A3:R;A24:S,CHEMBL1201746,2
CHEMBL1201746::en3_A3:S;A24:S,CHEMBL1201746,3
CHEMBL1201748::en0_A2:S;A5:S;A7:S;A11:R;A14:S;A19:S;A20:S;A30:S;A33:S;A37:R;A39:R,CHEMBL1201748,0
CHEMBL1201748::en1_A2:R;A5:S;A7:R;A11:R;A14:S;A19:R;A20:S;A30:S;A33:R;A37:R;A39:R,CHEMBL1201748,1
CHEMBL1201748::en2_A2:S;A5:R;A7:R;A11:S;A14:R;A19:S;A20:R;A30:S;A33:R;A37:R;A39:R,CHEMBL1201748,2
CHEMBL1201748::en3_A2:R;A5:R;A7:R;A11:S;A14:S;A19:R;A20:S;A30:S;A33:S;A37:R;A39:R,CHEMBL1201748,3
CHEMBL1201748::en4_A2:S;A5:S;A7:S;A11:S;A14:R;A19:R;A20:S;A30:R;A33:S;A37:R;A39:R,CHEMBL1201748,4
CHEMBL1201749::en0_A6:R;A16:R;A17:S;A19:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1201749,0
CHEMBL1201749::en1_A6:S;A16:R;A17:S;A19:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1201749,1
CHEMBL1201749::en2_A6:R;A16:S;A17:S;A19:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1201749,2
CHEMBL1201749::en3_A6:S;A16:S;A17:S;A19:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1201749,3
CHEMBL1201749::en4_A6:R;A16:R;A17:R;A19:S;A27:S;A29:S;A31:R;A34:S,CHEMBL1201749,4
CHEMBL1201752::en0_A9:S;A11:S;A13:R;A18:S;A20:S;A22:S;A29:R,CHEMBL1201752,0
CHEMBL1201752::en1_A9:R;A11:S;A13:R;A18:S;A20:S;A22:S;A29:R,CHEMBL1201752,1
CHEMBL1201752::en2_A9:S;A11:R;A13:R;A18:S;A20:S;A22:S;A29:R,CHEMBL1201752,2
CHEMBL1201752::en3_A9:R;A11:R;A13:R;A18:S;A20:S;A22:S;A29:R,CHEMBL1201752,3
CHEMBL1201752::en4_A9:S;A11:S;A13:S;A18:S;A20:S;A22:S;A29:R,CHEMBL1201752,4
CHEMBL1201753::en0_A4:R;A7:S,CHEMBL1201753,0
CHEMBL1201753::en1_A4:S;A7:S,CHEMBL1201753,1
CHEMBL1201753::en2_A4:R;A7:R,CHEMBL1201753,2
CHEMBL1201753::en3_A4:S;A7:R,CHEMBL1201753,3
CHEMBL1201753::en4_A4:R;A7:S,CHEMBL1201753,4
CHEMBL1201760::en0_A1:R,CHEMBL1201760,0
CHEMBL1201760::en1_A1:S,CHEMBL1201760,1
CHEMBL1201774::en0_A1:S;A3:R;A5:S,CHEMBL1201774,0
CHEMBL1201774::en1_A1:R;A3:R;A5:S,CHEMBL1201774,1
CHEMBL1201774::en2_A1:S;A3:S;A5:S,CHEMBL1201774,2
CHEMBL1201774::en3_A1:R;A3:S;A5:S,CHEMBL1201774,3
CHEMBL1201774::en4_A1:S;A3:R;A5:R,CHEMBL1201774,4
CHEMBL1201776::en0_A2:S;A10:S,CHEMBL1201776,0
CHEMBL1201776::en1_A2:R;A10:S,CHEMBL1201776,1
CHEMBL1201776::en2_A2:S;A10:R,CHEMBL1201776,2
CHEMBL1201776::en3_A2:R;A10:R,CHEMBL1201776,3
CHEMBL1201794::en0_A15:S;A17:S;A19:R,CHEMBL1201794,0
CHEMBL1201794::en1_A15:R;A17:S;A19:R,CHEMBL1201794,1
CHEMBL1201794::en2_A15:S;A17:R;A19:R,CHEMBL1201794,2
CHEMBL1201794::en3_A15:R;A17:R;A19:R,CHEMBL1201794,3
CHEMBL1201794::en4_A15:S;A17:S;A19:S,CHEMBL1201794,4
CHEMBL1201864::en0_A1:S;A14:R;A15:S;A18:S,CHEMBL1201864,0
CHEMBL1201864::en1_A1:R;A14:R;A15:S;A18:S,CHEMBL1201864,1
CHEMBL1201864::en2_A1:S;A14:S;A15:S;A18:S,CHEMBL1201864,2
CHEMBL1201864::en3_A1:R;A14:S;A15:S;A18:S,CHEMBL1201864,3
CHEMBL1201864::en4_A1:S;A14:R;A15:R;A18:S,CHEMBL1201864,4
CHEMBL1206833::en0_A14:S;A30:R,CHEMBL1206833,0
CHEMBL1206833::en1_A14:R;A30:R,CHEMBL1206833,1
CHEMBL1206833::en2_A14:S;A30:S,CHEMBL1206833,2
CHEMBL1206833::en3_A14:R;A30:S,CHEMBL1206833,3
CHEMBL1206833::en4_A14:S;A30:R,CHEMBL1206833,4
CHEMBL1207444::en0_A2:R;A3:R;A5:R;A7:R;A14:S;A15:S;A17:S;A19:R;A22:S;A24:S;A27:R;A29:S;A31:S;A32:S;A34:R;A37:R;A40:R;A43:R;A45:S;A48:R;A51:R;A57:R;A59:S,CHEMBL1207444,0
CHEMBL1207444::en1_A2:S;A3:R;A5:S;A7:S;A14:R;A15:S;A17:S;A19:S;A22:S;A24:S;A27:R;A29:S;A31:R;A32:R;A34:R;A37:R;A40:S;A43:S;A45:R;A48:R;A51:S;A57:R;A59:S,CHEMBL1207444,1
CHEMBL1207444::en2_A2:S;A3:S;A5:S;A7:S;A14:R;A15:R;A17:R;A19:R;A22:R;A24:R;A27:R;A29:S;A31:R;A32:S;A34:S;A37:R;A40:S;A43:R;A45:S;A48:R;A51:R;A57:S;A59:S,CHEMBL1207444,2
CHEMBL1207444::en3_A2:S;A3:R;A5:S;A7:R;A14:S;A15:R;A17:S;A19:S;A22:R;A24:S;A27:S;A29:R;A31:S;A32:R;A34:R;A37:S;A40:S;A43:R;A45:R;A48:S;A51:R;A57:S;A59:R,CHEMBL1207444,3
CHEMBL1207444::en4_A2:S;A3:R;A5:R;A7:S;A14:S;A15:S;A17:S;A19:R;A22:S;A24:R;A27:S;A29:S;A31:S;A32:S;A34:R;A37:S;A40:R;A43:R;A45:R;A48:S;A51:R;A57:S;A59:R,CHEMBL1207444,4
CHEMBL1208017::en0_A1:R;A7:S;A10:S;A11:R;A13:R;A16:R;A17:S;A21:R;A24:R;A26:S;A28:S,CHEMBL1208017,0
CHEMBL1208017::en1_A1:R;A7:S;A10:S;A11:S;A13:S;A16:R;A17:R;A21:R;A24:S;A26:S;A28:S,CHEMBL1208017,1
CHEMBL1208017::en2_A1:S;A7:R;A10:S;A11:S;A13:S;A16:S;A17:S;A21:R;A24:R;A26:R;A28:S,CHEMBL1208017,2
CHEMBL1208017::en3_A1:R;A7:R;A10:R;A11:R;A13:S;A16:R;A17:R;A21:R;A24:S;A26:S;A28:R,CHEMBL1208017,3
CHEMBL1208017::en4_A1:S;A7:R;A10:S;A11:S;A13:S;A16:S;A17:R;A21:S;A24:R;A26:S;A28:S,CHEMBL1208017,4
CHEMBL1208155::en0_A27:R,CHEMBL1208155,0
CHEMBL1208155::en1_A27:S,CHEMBL1208155,1
CHEMBL1208257::en0_A1:R;A7:S;A10:R;A11:R;A15:R;A17:R;A21:S;A23:S;A25:S;A27:R,CHEMBL1208257,0
CHEMBL1208257::en1_A1:S;A7:S;A10:R;A11:R;A15:R;A17:R;A21:S;A23:S;A25:S;A27:R,CHEMBL1208257,1
CHEMBL1208257::en2_A1:R;A7:R;A10:R;A11:R;A15:R;A17:R;A21:S;A23:S;A25:S;A27:R,CHEMBL1208257,2
CHEMBL1208257::en3_A1:S;A7:R;A10:R;A11:R;A15:R;A17:R;A21:S;A23:S;A25:S;A27:R,CHEMBL1208257,3
CHEMBL1208257::en4_A1:R;A7:S;A10:S;A11:R;A15:R;A17:R;A21:S;A23:S;A25:S;A27:R,CHEMBL1208257,4
CHEMBL1208572::en0_A2:R;A5:R;A7:S;A9:R;A11:S;A13:R;A14:R;A22:S;A24:S;A26:S;A29:S;A31:S;A34:S;A36:S;A39:R;A43:S;A48:R;A51:S,CHEMBL1208572,0
CHEMBL1208572::en1_A2:S;A5:R;A7:R;A9:S;A11:R;A13:R;A14:R;A22:S;A24:S;A26:S;A29:S;A31:S;A34:R;A36:S;A39:S;A43:S;A48:S;A51:S,CHEMBL1208572,1
CHEMBL1208572::en2_A2:S;A5:R;A7:S;A9:R;A11:R;A13:R;A14:R;A22:R;A24:S;A26:S;A29:S;A31:S;A34:R;A36:S;A39:S;A43:R;A48:S;A51:S,CHEMBL1208572,2
CHEMBL1208572::en3_A2:S;A5:R;A7:R;A9:S;A11:S;A13:R;A14:R;A22:S;A24:R;A26:R;A29:S;A31:S;A34:R;A36:S;A39:S;A43:S;A48:R;A51:R,CHEMBL1208572,3
CHEMBL1208572::en4_A2:R;A5:R;A7:R;A9:S;A11:R;A13:R;A14:R;A22:R;A24:S;A26:S;A29:R;A31:S;A34:R;A36:R;A39:R;A43:R;A48:S;A51:R,CHEMBL1208572,4
CHEMBL1209734::en0_A12:R;A14:R;A17:R;A20:R;A41:S;A43:S,CHEMBL1209734,0
CHEMBL1209734::en1_A12:S;A14:R;A17:R;A20:R;A41:S;A43:S,CHEMBL1209734,1
CHEMBL1209734::en2_A12:R;A14:S;A17:R;A20:R;A41:S;A43:S,CHEMBL1209734,2
CHEMBL1209734::en3_A12:S;A14:S;A17:R;A20:R;A41:S;A43:S,CHEMBL1209734,3
CHEMBL1209734::en4_A12:R;A14:R;A17:S;A20:R;A41:S;A43:S,CHEMBL1209734,4
CHEMBL1213327::en0_A5:S;A9:R;A14:S;A16:S;A27:R;A29:S;A35:S,CHEMBL1213327,0
CHEMBL1213327::en1_A5:R;A9:R;A14:S;A16:S;A27:R;A29:S;A35:S,CHEMBL1213327,1
CHEMBL1213327::en2_A5:S;A9:S;A14:S;A16:S;A27:R;A29:S;A35:S,CHEMBL1213327,2
CHEMBL1213327::en3_A5:R;A9:S;A14:S;A16:S;A27:R;A29:S;A35:S,CHEMBL1213327,3
CHEMBL1213327::en4_A5:S;A9:R;A14:R;A16:S;A27:R;A29:S;A35:S,CHEMBL1213327,4
CHEMBL1213351::en0_A5:S;A19:R,CHEMBL1213351,0
CHEMBL1213351::en1_A5:R;A19:R,CHEMBL1213351,1
CHEMBL1213351::en2_A5:S;A19:S,CHEMBL1213351,2
CHEMBL1213351::en3_A5:R;A19:S,CHEMBL1213351,3
CHEMBL1213456::en0_A6:R;A9:S,CHEMBL1213456,0
CHEMBL1213456::en1_A6:S;A9:S,CHEMBL1213456,1
CHEMBL1213456::en2_A6:R;A9:R,CHEMBL1213456,2
CHEMBL1213456::en3_A6:S;A9:R,CHEMBL1213456,3
CHEMBL1213583::en0_A2:R;A6:R;A7:R;A16:R;A17:R;A20:S,CHEMBL1213583,0
CHEMBL1213583::en1_A2:S;A6:R;A7:R;A16:R;A17:R;A20:S,CHEMBL1213583,1
CHEMBL1213583::en2_A2:R;A6:S;A7:R;A16:R;A17:R;A20:S,CHEMBL1213583,2
CHEMBL1213583::en3_A2:S;A6:S;A7:R;A16:R;A17:R;A20:S,CHEMBL1213583,3
CHEMBL1213583::en4_A2:R;A6:R;A7:S;A16:R;A17:R;A20:S,CHEMBL1213583,4
CHEMBL1214::en0_A4:R;A5:R;A9:R;A22:R,CHEMBL1214,0
CHEMBL1214::en1_A4:S;A5:R;A9:R;A22:R,CHEMBL1214,1
CHEMBL1214::en2_A4:R;A5:S;A9:R;A22:R,CHEMBL1214,2
CHEMBL1214::en3_A4:S;A5:S;A9:R;A22:R,CHEMBL1214,3
CHEMBL1214::en4_A4:R;A5:R;A9:S;A22:R,CHEMBL1214,4
CHEMBL1214185::en0_A2:S;A6:S;A8:R;A10:S;A12:S;A16:R;A18:R;A21:R;A23:S;A25:S;A27:S;A30:S;A34:S;A36:S;A40:R;A51:S;A53:R;A55:R,CHEMBL1214185,0
CHEMBL1214185::en1_A2:R;A6:S;A8:R;A10:R;A12:S;A16:S;A18:S;A21:S;A23:R;A25:R;A27:R;A30:S;A34:S;A36:S;A40:S;A51:R;A53:S;A55:S,CHEMBL1214185,1
CHEMBL1214185::en2_A2:R;A6:R;A8:R;A10:S;A12:R;A16:R;A18:R;A21:S;A23:S;A25:R;A27:S;A30:S;A34:S;A36:R;A40:S;A51:R;A53:S;A55:S,CHEMBL1214185,2
CHEMBL1214185::en3_A2:R;A6:R;A8:S;A10:R;A12:R;A16:R;A18:S;A21:S;A23:S;A25:R;A27:S;A30:R;A34:R;A36:S;A40:S;A51:S;A53:S;A55:S,CHEMBL1214185,3
CHEMBL1214185::en4_A2:R;A6:S;A8:R;A10:R;A12:S;A16:R;A18:S;A21:R;A23:S;A25:S;A27:R;A30:R;A34:R;A36:R;A40:S;A51:R;A53:S;A55:R,CHEMBL1214185,4
CHEMBL1214186::en0_A10:R;A12:R;A14:R;A18:S;A23:R;A25:S,CHEMBL1214186,0
CHEMBL1214186::en1_A10:S;A12:R;A14:R;A18:S;A23:R;A25:S,CHEMBL1214186,1
CHEMBL1214186::en2_A10:R;A12:S;A14:R;A18:S;A23:R;A25:S,CHEMBL1214186,2
CHEMBL1214186::en3_A10:S;A12:S;A14:R;A18:S;A23:R;A25:S,CHEMBL1214186,3
CHEMBL1214186::en4_A10:R;A12:R;A14:S;A18:S;A23:R;A25:S,CHEMBL1214186,4
CHEMBL1215::en0_A3:R,CHEMBL1215,0
CHEMBL1215::en1_A3:S,CHEMBL1215,1
CHEMBL1215331::en0_A20:S;A21:S,CHEMBL1215331,0
CHEMBL1215331::en1_A20:R;A21:S,CHEMBL1215331,1
CHEMBL1215331::en2_A20:R;A21:R,CHEMBL1215331,2
CHEMBL1215331::en3_A20:R;A21:R,CHEMBL1215331,3
CHEMBL1215923::en0_A23:S;A25:R;A28:R;A30:S;A32:S;A50:S;A52:R;A55:R;A57:S;A59:S,CHEMBL1215923,0
CHEMBL1215923::en1_A23:R;A25:R;A28:R;A30:S;A32:S;A50:S;A52:R;A55:R;A57:S;A59:S,CHEMBL1215923,1
CHEMBL1215923::en2_A23:S;A25:S;A28:R;A30:S;A32:S;A50:S;A52:R;A55:R;A57:S;A59:S,CHEMBL1215923,2
CHEMBL1215923::en3_A23:R;A25:S;A28:R;A30:S;A32:S;A50:S;A52:R;A55:R;A57:S;A59:S,CHEMBL1215923,3
CHEMBL1215923::en4_A23:S;A25:R;A28:S;A30:S;A32:S;A50:S;A52:R;A55:R;A57:S;A59:S,CHEMBL1215923,4
CHEMBL1218::en0_A7:S,CHEMBL1218,0
CHEMBL1218::en1_A7:R,CHEMBL1218,1
CHEMBL121810::en0_A18:S;A25:S,CHEMBL121810,0
CHEMBL121810::en1_A18:R;A25:S,CHEMBL121810,1
CHEMBL121810::en2_A18:S;A25:R,CHEMBL121810,2
CHEMBL121810::en3_A18:R;A25:R,CHEMBL121810,3
CHEMBL12213::en0_A12:S;A23:R,CHEMBL12213,0
CHEMBL12213::en1_A12:R;A23:R,CHEMBL12213,1
CHEMBL12213::en2_A12:S;A23:S,CHEMBL12213,2
CHEMBL12213::en3_A12:R;A23:S,CHEMBL12213,3
CHEMBL1221986::en0_A8:R;A9:S;A11:R;A14:R;A15:R;A17:R;A19:R;A20:S;A26:S;A28:R;A31:R,CHEMBL1221986,0
CHEMBL1221986::en1_A8:S;A9:R;A11:S;A14:S;A15:S;A17:S;A19:S;A20:R;A26:R;A28:R;A31:R,CHEMBL1221986,1
CHEMBL1221986::en2_A8:S;A9:R;A11:R;A14:S;A15:S;A17:S;A19:R;A20:S;A26:R;A28:R;A31:S,CHEMBL1221986,2
CHEMBL1221986::en3_A8:R;A9:S;A11:R;A14:S;A15:S;A17:S;A19:S;A20:R;A26:R;A28:S;A31:R,CHEMBL1221986,3
CHEMBL1222250::en0_A2:S;A4:S;A6:R;A8:R;A10:S,CHEMBL1222250,0
CHEMBL1222250::en1_A2:R;A4:S;A6:R;A8:R;A10:S,CHEMBL1222250,1
CHEMBL1222250::en2_A2:S;A4:R;A6:R;A8:R;A10:S,CHEMBL1222250,2
CHEMBL1222250::en3_A2:R;A4:R;A6:R;A8:R;A10:S,CHEMBL1222250,3
CHEMBL1222250::en4_A2:S;A4:S;A6:S;A8:R;A10:S,CHEMBL1222250,4
CHEMBL1222251::en0_A1:S;A2:S;A4:S;A6:S;A8:S;A10:S,CHEMBL1222251,0
CHEMBL1222251::en1_A1:R;A2:S;A4:S;A6:S;A8:R;A10:R,CHEMBL1222251,1
CHEMBL1222251::en2_A1:S;A2:R;A4:S;A6:S;A8:R;A10:R,CHEMBL1222251,2
CHEMBL1222251::en3_A1:S;A2:R;A4:R;A6:S;A8:S;A10:R,CHEMBL1222251,3
CHEMBL1222251::en4_A1:S;A2:S;A4:R;A6:R;A8:S;A10:S,CHEMBL1222251,4
CHEMBL122270::en0_A2:S;A15:R;A17:S,CHEMBL122270,0
CHEMBL122270::en1_A2:R;A15:R;A17:S,CHEMBL122270,1
CHEMBL122270::en2_A2:S;A15:S;A17:S,CHEMBL122270,2
CHEMBL122270::en3_A2:R;A15:S;A17:S,CHEMBL122270,3
CHEMBL122270::en4_A2:S;A15:R;A17:R,CHEMBL122270,4
CHEMBL1222883::en0_A6:R,CHEMBL1222883,0
CHEMBL1222883::en1_A6:S,CHEMBL1222883,1
CHEMBL1227::en0_A8:S;A9:R;A13:S;A14:S;A19:R,CHEMBL1227,0
CHEMBL1227::en1_A8:R;A9:R;A13:S;A14:S;A19:R,CHEMBL1227,1
CHEMBL1227::en2_A8:S;A9:S;A13:S;A14:S;A19:R,CHEMBL1227,2
CHEMBL1227::en3_A8:R;A9:S;A13:S;A14:S;A19:R,CHEMBL1227,3
CHEMBL1227::en4_A8:S;A9:R;A13:R;A14:S;A19:R,CHEMBL1227,4
CHEMBL1229::en0_A7:S;A14:R;A19:R,CHEMBL1229,0
CHEMBL1229::en1_A7:R;A14:R;A19:R,CHEMBL1229,1
CHEMBL1229::en2_A7:S;A14:S;A19:R,CHEMBL1229,2
CHEMBL1229::en3_A7:R;A14:S;A19:R,CHEMBL1229,3
CHEMBL1229::en4_A7:S;A14:R;A19:S,CHEMBL1229,4
CHEMBL1229211::en0_A1:R;A5:R,CHEMBL1229211,0
CHEMBL1229211::en1_A1:S;A5:R,CHEMBL1229211,1
CHEMBL1229211::en2_A1:R;A5:S,CHEMBL1229211,2
CHEMBL1229211::en3_A1:S;A5:S,CHEMBL1229211,3
CHEMBL1229569::en0_A16:R;A18:S;A21:R,CHEMBL1229569,0
CHEMBL1229569::en1_A16:S;A18:S;A21:R,CHEMBL1229569,1
CHEMBL1229569::en2_A16:R;A18:R;A21:S,CHEMBL1229569,2
CHEMBL1230::en0_A5:S;A8:R;A11:S;A15:R,CHEMBL1230,0
CHEMBL1230::en1_A5:R;A8:R;A11:S;A15:R,CHEMBL1230,1
CHEMBL1230::en2_A5:S;A8:S;A11:S;A15:R,CHEMBL1230,2
CHEMBL1230::en3_A5:R;A8:S;A11:S;A15:R,CHEMBL1230,3
CHEMBL1230::en4_A5:S;A8:R;A11:R;A15:R,CHEMBL1230,4
CHEMBL1230227::en0_A1:S;A3:R;A5:S;A6:S;A9:S;A11:R;A13:S;A39:S;A42:S;A44:S,CHEMBL1230227,0
CHEMBL1230227::en1_A1:R;A3:R;A5:S;A6:S;A9:S;A11:R;A13:S;A39:S;A42:S;A44:S,CHEMBL1230227,1
CHEMBL1230227::en2_A1:S;A3:S;A5:S;A6:S;A9:S;A11:R;A13:S;A39:S;A42:S;A44:S,CHEMBL1230227,2
CHEMBL1230227::en3_A1:R;A3:S;A5:S;A6:S;A9:S;A11:R;A13:S;A39:S;A42:S;A44:S,CHEMBL1230227,3
CHEMBL1230227::en4_A1:S;A3:R;A5:R;A6:S;A9:S;A11:R;A13:S;A39:S;A42:S;A44:S,CHEMBL1230227,4
CHEMBL1230245::en0_A1:S;A3:R;A5:S,CHEMBL1230245,0
CHEMBL1230245::en1_A1:R;A3:R;A5:S,CHEMBL1230245,1
CHEMBL1230245::en2_A1:S;A3:S;A5:S,CHEMBL1230245,2
CHEMBL1230245::en3_A1:R;A3:S;A5:S,CHEMBL1230245,3
CHEMBL1230245::en4_A1:S;A3:R;A5:R,CHEMBL1230245,4
CHEMBL1230314::en0_A1:S;A4:S;A14:S;A15:S;A16:S;A18:S;A20:R,CHEMBL1230314,0
CHEMBL1230314::en1_A1:R;A4:S;A14:S;A15:S;A16:S;A18:S;A20:R,CHEMBL1230314,1
CHEMBL1230314::en2_A1:S;A4:R;A14:S;A15:S;A16:S;A18:S;A20:R,CHEMBL1230314,2
CHEMBL1230314::en3_A1:R;A4:R;A14:S;A15:S;A16:S;A18:S;A20:R,CHEMBL1230314,3
CHEMBL1230314::en4_A1:S;A4:S;A14:R;A15:S;A16:S;A18:S;A20:R,CHEMBL1230314,4
CHEMBL1230732::en0_A10:R;A12:R;A19:R;A21:S,CHEMBL1230732,0
CHEMBL1230732::en1_A10:S;A12:R;A19:R;A21:S,CHEMBL1230732,1
CHEMBL1230732::en2_A10:R;A12:S;A19:R;A21:S,CHEMBL1230732,2
CHEMBL1230732::en3_A10:S;A12:S;A19:R;A21:S,CHEMBL1230732,3
CHEMBL1230732::en4_A10:R;A12:R;A19:S;A21:S,CHEMBL1230732,4
CHEMBL1231101::en0_A1:S;A5:S,CHEMBL1231101,0
CHEMBL1231101::en1_A1:R;A5:S,CHEMBL1231101,1
CHEMBL1231101::en2_A1:S;A5:R,CHEMBL1231101,2
CHEMBL1231101::en3_A1:R;A5:R,CHEMBL1231101,3
CHEMBL1231124::en0_A9:R,CHEMBL1231124,0
CHEMBL1231124::en1_A9:S,CHEMBL1231124,1
CHEMBL1231250::en0_A5:R;A6:R;A8:R;A16:S,CHEMBL1231250,0
CHEMBL1231250::en1_A5:R;A6:S;A8:R;A16:S,CHEMBL1231250,1
CHEMBL1231391::en0_A4:R;A5:S;A7:S;A9:S;A13:S,CHEMBL1231391,0
CHEMBL1231391::en1_A4:S;A5:S;A7:S;A9:S;A13:S,CHEMBL1231391,1
CHEMBL1231391::en2_A4:R;A5:R;A7:S;A9:S;A13:S,CHEMBL1231391,2
CHEMBL1231391::en3_A4:S;A5:R;A7:S;A9:S;A13:S,CHEMBL1231391,3
CHEMBL1231391::en4_A4:R;A5:S;A7:R;A9:S;A13:S,CHEMBL1231391,4
CHEMBL12314::en0_A3:R;A12:R;A24:S,CHEMBL12314,0
CHEMBL12314::en1_A3:S;A12:R;A24:S,CHEMBL12314,1
CHEMBL12314::en2_A3:R;A12:S;A24:S,CHEMBL12314,2
CHEMBL12314::en3_A3:S;A12:S;A24:S,CHEMBL12314,3
CHEMBL12314::en4_A3:R;A12:R;A24:R,CHEMBL12314,4
CHEMBL1232077::en0_A1:S,CHEMBL1232077,0
CHEMBL1232077::en1_A1:R,CHEMBL1232077,1
CHEMBL1232132::en0_A1:R,CHEMBL1232132,0
CHEMBL1232132::en1_A1:S,CHEMBL1232132,1
CHEMBL1232461::en0_A6:S,CHEMBL1232461,0
CHEMBL1232461::en1_A6:R,CHEMBL1232461,1
CHEMBL1232510::en0_A2:R;A6:R;A11:S;A13:R;A15:S;A17:S;A20:R;A24:R;A26:S;A31:R;A35:R;A37:R;A58:R,CHEMBL1232510,0
CHEMBL1232510::en1_A2:S;A6:R;A11:R;A13:R;A15:S;A17:R;A20:S;A24:S;A26:S;A31:R;A35:R;A37:R;A58:S,CHEMBL1232510,1
CHEMBL1232510::en2_A2:S;A6:S;A11:S;A13:R;A15:R;A17:S;A20:S;A24:S;A26:R;A31:S;A35:R;A37:R;A58:R,CHEMBL1232510,2
CHEMBL1232510::en3_A2:S;A6:S;A11:R;A13:S;A15:R;A17:S;A20:R;A24:R;A26:R;A31:R;A35:S;A37:S;A58:R,CHEMBL1232510,3
CHEMBL1232510::en4_A2:R;A6:S;A11:S;A13:R;A15:R;A17:R;A20:S;A24:R;A26:S;A31:R;A35:S;A37:S;A58:S,CHEMBL1232510,4
CHEMBL1232653::en0_A15:S;A17:S;A19:R;A23:S;A27:R;A32:S;A34:S;A45:R;A47:S,CHEMBL1232653,0
CHEMBL1232653::en1_A15:R;A17:S;A19:R;A23:S;A27:R;A32:S;A34:S;A45:R;A47:S,CHEMBL1232653,1
CHEMBL1232653::en2_A15:S;A17:R;A19:R;A23:S;A27:R;A32:S;A34:S;A45:R;A47:S,CHEMBL1232653,2
CHEMBL1232653::en3_A15:R;A17:R;A19:R;A23:S;A27:R;A32:S;A34:S;A45:R;A47:S,CHEMBL1232653,3
CHEMBL1232653::en4_A15:S;A17:S;A19:S;A23:S;A27:R;A32:S;A34:S;A45:R;A47:S,CHEMBL1232653,4
CHEMBL1232667::en0_A5:S;A10:S,CHEMBL1232667,0
CHEMBL1232667::en1_A5:R;A10:S,CHEMBL1232667,1
CHEMBL1232667::en2_A5:S;A10:R,CHEMBL1232667,2
CHEMBL1232667::en3_A5:R;A10:R,CHEMBL1232667,3
CHEMBL123292::en0_A1:S;A3:R;A4:R;A17:R,CHEMBL123292,0
CHEMBL123292::en1_A1:R;A3:R;A4:R;A17:R,CHEMBL123292,1
CHEMBL123292::en2_A1:S;A3:S;A4:R;A17:R,CHEMBL123292,2
CHEMBL123292::en3_A1:R;A3:S;A4:R;A17:R,CHEMBL123292,3
CHEMBL123292::en4_A1:S;A3:R;A4:S;A17:R,CHEMBL123292,4
CHEMBL1233058::en0_A2:S;A4:S;A6:R;A8:R;A10:S,CHEMBL1233058,0
CHEMBL1233058::en1_A2:R;A4:S;A6:R;A8:R;A10:S,CHEMBL1233058,1
CHEMBL1233058::en2_A2:S;A4:R;A6:R;A8:R;A10:S,CHEMBL1233058,2
CHEMBL1233058::en3_A2:R;A4:R;A6:R;A8:R;A10:S,CHEMBL1233058,3
CHEMBL1233058::en4_A2:S;A4:S;A6:S;A8:R;A10:S,CHEMBL1233058,4
CHEMBL1233511::en0_A5:S;A6:S;A12:S;A18:S;A24:S;A30:S,CHEMBL1233511,0
CHEMBL1233511::en1_A5:R;A6:S;A12:S;A18:S;A24:R;A30:R,CHEMBL1233511,1
CHEMBL1233511::en2_A5:S;A6:R;A12:S;A18:S;A24:R;A30:R,CHEMBL1233511,2
CHEMBL1233511::en3_A5:S;A6:R;A12:R;A18:S;A24:S;A30:R,CHEMBL1233511,3
CHEMBL1233511::en4_A5:S;A6:S;A12:R;A18:R;A24:S;A30:S,CHEMBL1233511,4
CHEMBL1233524::en0_A7:S,CHEMBL1233524,0
CHEMBL1233524::en1_A7:R,CHEMBL1233524,1
CHEMBL1233528::en0_A2:R;A19:S;A22:S,CHEMBL1233528,0
CHEMBL1233528::en1_A2:S;A19:S;A22:R,CHEMBL1233528,1
CHEMBL1233528::en2_A2:R;A19:R;A22:R,CHEMBL1233528,2
CHEMBL1233528::en3_A2:S;A19:R;A22:S,CHEMBL1233528,3
CHEMBL1233598::en0_A3:R;A4:R;A7:R,CHEMBL1233598,0
CHEMBL1233598::en1_A3:S;A4:R;A7:R,CHEMBL1233598,1
CHEMBL1233598::en2_A3:R;A4:S;A7:R,CHEMBL1233598,2
CHEMBL1233598::en3_A3:S;A4:S;A7:R,CHEMBL1233598,3
CHEMBL1233598::en4_A3:R;A4:R;A7:S,CHEMBL1233598,4
CHEMBL1233800::en0_A21:S,CHEMBL1233800,0
CHEMBL1233800::en1_A21:R,CHEMBL1233800,1
CHEMBL1234270::en0_A18:R;A30:S,CHEMBL1234270,0
CHEMBL1234270::en1_A18:S;A30:S,CHEMBL1234270,1
CHEMBL1234270::en2_A18:R;A30:R,CHEMBL1234270,2
CHEMBL1234270::en3_A18:S;A30:R,CHEMBL1234270,3
CHEMBL1234391::en0_A2:R;A4:R;A27:R;A29:S;A31:R;A33:S;A37:S,CHEMBL1234391,0
